playerID,Seasons,fullName,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,R,IP,ERA,WHIP,K/9,K/BB,BAA,Position,PO,A,E,FP,Cy Young,Gold Glove,Hank Aaron,Most Valuable Player,Rolaids Relief Man Award,Rookie of the Year,Silver Slugger,ASG,inducted
gossari01,23,Rich Gossage,124,107,1002,37,16,0,310,5428,1497,605,119,732,1502,670,1809.3,3.01,1.23,7.47,2.05,0.228,P,78,180,21.0,0.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,Y
gottji01,15,Jim Gott,56,74,554,96,10,3,91,3360,1081,481,85,466,837,546,1120.0,3.87,1.38,6.73,1.8,0.254,P,79,145,7.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
grabojo02,10,John Grabow,24,19,506,0,0,0,6,1429,481,228,55,220,400,250,476.3,4.31,1.47,7.56,1.82,0.263,P,15,65,6.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
grangwa01,10,Wayne Granger,35,35,451,0,0,0,108,1916,632,223,47,201,303,290,638.7,3.14,1.3,4.27,1.51,0.257,P,50,141,17.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
grantma01,11,Mark Grant,22,32,233,58,2,1,8,1916,676,306,72,235,382,334,638.7,4.31,1.43,5.38,1.63,0.277,P,42,85,10.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
grantmu01,18,Mudcat Grant,145,119,571,293,89,18,53,7325,2292,985,292,849,1267,1105,2441.7,3.63,1.29,4.67,1.49,0.244,P,162,376,19.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
graveda01,13,Danny Graves,43,44,518,30,2,1,182,2425,857,364,96,271,429,416,808.3,4.05,1.4,4.78,1.58,0.274,P,59,161,7.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
graydo02,10,Sam Gray,111,115,379,231,101,16,22,5854,2196,907,111,639,730,1116,1951.3,4.18,1.45,3.37,1.14,0.278,P,81,399,38.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
grayte01,12,Ted Gray,59,74,222,162,50,7,4,3402,1072,550,114,595,687,624,1134.0,4.37,1.47,5.45,1.15,0.246,P,52,168,9.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
griffcl01,22,Clark Griffith,237,146,453,372,337,22,8,10157,3670,1246,76,774,955,1852,3385.7,3.31,1.31,2.54,1.23,0.274,P,179,863,64.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
griffto02,15,Tom Griffin,77,94,401,191,29,10,5,4484,1407,676,133,769,1054,762,1494.7,4.07,1.46,6.35,1.37,0.249,P,85,225,27.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
grimbo01,11,Bob Grim,61,41,268,60,18,4,37,2279,708,305,50,330,443,346,759.7,3.61,1.37,5.25,1.34,0.245,P,39,104,7.0,0.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,N
grimebu01,23,Burleigh Grimes,270,212,616,497,314,35,18,12540,4412,1638,148,1295,1512,2048,4180.0,3.53,1.37,3.26,1.17,0.266,P,225,1252,71.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
grimsja01,16,Jason Grimsley,42,58,552,72,3,1,4,2810,954,496,83,498,622,549,936.7,4.77,1.55,5.98,1.25,0.265,P,107,142,18.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
grimsro02,12,Ross Grimsley,124,99,345,295,79,15,3,6118,2105,863,202,559,750,947,2039.3,3.81,1.31,3.31,1.34,0.27,P,60,357,13.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
grissle01,10,Lee Grissom,29,48,162,95,23,6,7,2105,668,303,35,305,384,346,701.7,3.89,1.39,4.93,1.26,0.246,P,16,117,8.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
grissma01,11,Marv Grissom,47,45,356,52,12,3,58,2430,771,307,65,343,459,358,810.0,3.41,1.38,5.1,1.34,0.248,P,28,139,5.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
gromest01,18,Steve Gromek,123,108,447,225,92,17,23,6194,1940,782,186,630,904,893,2064.7,3.41,1.24,3.94,1.43,0.243,P,126,248,13.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
groombo01,10,Bob Groom,119,150,367,288,157,22,13,7009,2205,806,49,783,1159,1068,2336.3,3.1,1.28,4.46,1.48,0.253,P,98,685,52.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
groombu01,16,Buddy Groom,31,32,786,15,0,0,27,2204,825,379,73,260,494,403,734.7,4.64,1.48,6.05,1.9,0.285,P,25,85,7.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
grosske01,15,Kevin Gross,142,158,474,368,42,14,5,7463,2519,1137,230,986,1727,1245,2487.7,4.11,1.41,6.25,1.75,0.264,P,181,343,22.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
grovele01,17,Lefty Grove,300,141,616,457,298,35,55,11822,3849,1339,162,1187,2266,1594,3940.7,3.06,1.28,5.18,1.91,0.25,P,65,722,38.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,Y
groveor01,10,Orval Grove,63,73,207,152,66,11,4,3530,1237,494,62,444,374,595,1176.7,3.78,1.43,2.86,0.84,0.267,P,72,275,18.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
guantce01,10,Cecilio Guante,29,34,363,1,0,0,35,1785,512,230,61,236,503,256,595.0,3.48,1.26,7.61,2.13,0.232,P,25,47,6.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
guarded01,19,Eddie Guardado,46,61,908,25,0,0,187,2834,894,452,138,348,798,476,944.7,4.31,1.31,7.6,2.29,0.251,P,28,86,4.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
gubicma01,14,Mark Gubicza,132,136,384,329,42,16,2,6670,2239,978,155,786,1371,1063,2223.3,3.96,1.36,5.55,1.74,0.264,P,237,352,19.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
guettle01,12,Lee Guetterman,38,36,425,23,3,1,25,1975,717,317,52,222,287,351,658.3,4.33,1.43,3.92,1.29,0.282,P,44,116,12.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
guidrro01,14,Ron Guidry,170,91,368,323,95,26,4,7176,2198,874,226,633,1778,953,2392.0,3.29,1.18,6.69,2.81,0.244,P,107,307,8.0,0.98,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,N
gullibi01,15,Bill Gullickson,162,136,398,390,54,11,0,7680,2659,1118,282,622,1279,1228,2560.0,3.93,1.28,4.5,2.06,0.268,P,185,277,16.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
gumbead01,10,Ad Gumbert,123,102,264,236,192,7,1,5989,2338,947,82,637,549,1355,1996.3,4.27,1.49,2.48,0.86,0.284,P,112,437,48.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
gumbeha01,18,Harry Gumbert,143,113,508,235,96,14,48,6468,2186,882,121,721,709,1012,2156.0,3.68,1.35,2.96,0.98,0.258,P,129,670,17.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
gumpera01,12,Randy Gumpert,51,59,261,113,47,6,7,3158,1099,488,92,346,352,548,1052.7,4.17,1.37,3.01,1.02,0.264,P,44,169,11.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
gundeer01,11,Eric Gunderson,8,11,254,5,0,0,2,687,274,126,29,84,137,140,229.0,4.95,1.56,5.38,1.63,0.299,P,11,32,1.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
gurala01,17,Larry Gura,126,97,403,261,71,16,14,6141,2020,855,204,600,801,958,2047.0,3.76,1.28,3.52,1.34,0.26,P,107,369,7.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
guthrma01,19,Mark Guthrie,51,54,765,43,3,1,14,2936,989,440,101,381,778,489,978.7,4.05,1.4,7.15,2.04,0.266,P,30,135,8.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
guzmaju01,12,Juan Guzman,91,79,240,240,17,3,0,4450,1360,672,149,667,1243,750,1483.3,4.08,1.37,7.54,1.86,0.243,P,68,132,21.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
haasmo01,12,Moose Haas,100,83,266,252,56,8,2,4965,1717,738,162,436,853,806,1655.0,4.01,1.3,4.64,1.96,0.269,P,143,191,13.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
habyajo01,13,John Habyan,26,24,348,18,0,0,12,1597,537,228,47,186,372,254,532.3,3.85,1.36,6.29,2.0,0.265,P,48,72,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hackewa02,13,Warren Hacker,62,89,306,157,47,6,17,3850,1297,601,181,320,557,680,1283.3,4.21,1.26,3.91,1.74,0.254,P,64,156,8.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
haddiha01,15,Harvey Haddix,136,113,453,285,99,20,21,6705,2154,901,240,601,1575,1012,2235.0,3.63,1.23,6.34,2.62,0.248,P,115,358,21.0,0.96,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,N
hadlebu01,18,Bump Hadley,161,165,528,355,135,14,25,8837,2980,1389,167,1442,1318,1609,2945.7,4.24,1.5,4.03,0.91,0.259,P,140,573,28.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
haefnmi01,10,Mickey Haefner,78,91,261,179,91,13,13,4400,1414,571,76,577,508,666,1466.7,3.5,1.36,3.12,0.88,0.248,P,53,287,11.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
haineje01,19,Jesse Haines,210,158,555,388,208,24,10,9626,3460,1298,165,871,981,1556,3208.7,3.64,1.35,2.75,1.13,0.272,P,107,651,27.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
halamjo01,10,John Halama,56,48,262,119,2,2,0,2733,1048,471,113,277,492,531,911.0,4.65,1.45,4.86,1.78,0.29,P,44,158,11.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hallabi01,13,Bill Hallahan,102,94,324,224,90,14,8,5221,1838,779,71,779,856,915,1740.3,4.03,1.5,4.43,1.1,0.269,P,67,330,32.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
halldi01,19,Dick Hall,93,75,495,74,20,3,68,3779,1152,464,130,236,741,512,1259.7,3.32,1.1,5.29,3.14,0.239,P,69,171,6.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hallto01,12,Tom Hall,52,33,358,63,7,3,32,2558,656,310,88,382,797,360,852.7,3.27,1.22,8.41,2.09,0.211,P,19,88,7.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hamilda01,11,Dave Hamilton,39,41,301,57,4,1,31,2112,692,301,61,317,434,339,704.0,3.85,1.43,5.55,1.37,0.259,P,28,98,5.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hamilea01,16,Earl Hamilton,116,147,410,261,140,16,13,7028,2319,822,43,773,790,1075,2342.7,3.16,1.32,3.03,1.02,0.26,P,124,612,27.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hamilja01,10,Jack Hamilton,32,40,218,65,8,2,20,1835,597,308,48,348,357,357,611.7,4.53,1.54,5.25,1.03,0.253,P,45,113,7.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hamiljo02,11,Joey Hamilton,74,73,242,209,7,4,1,4022,1408,662,130,493,894,721,1340.7,4.44,1.42,6.0,1.81,0.273,P,84,169,17.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hamilst01,14,Steve Hamilton,40,31,421,17,3,1,42,1989,556,225,51,214,531,244,663.0,3.05,1.16,7.21,2.48,0.224,P,22,102,6.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hammaat01,13,Atlee Hammaker,59,67,249,152,18,6,5,3236,1051,439,94,287,615,493,1078.7,3.66,1.24,5.13,2.14,0.255,P,38,183,6.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
hammoch01,14,Chris Hammond,66,62,441,136,5,3,3,3371,1163,517,105,387,712,572,1123.7,4.14,1.38,5.7,1.84,0.269,P,48,171,16.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hamptmi01,16,Mike Hampton,148,115,419,355,21,9,1,6805,2370,1024,200,901,1387,1157,2268.3,4.06,1.44,5.5,1.54,0.272,P,144,476,27.0,0.96,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,N
handsbi01,12,Bill Hands,111,110,374,260,72,17,14,5853,1895,727,167,492,1128,834,1951.0,3.35,1.22,5.2,2.29,0.252,P,140,297,24.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
haneych01,13,Chris Haney,38,52,196,125,8,4,1,2474,924,465,94,286,442,510,824.7,5.07,1.47,4.82,1.55,0.284,P,39,125,4.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hannaji01,11,Jim Hannan,41,48,276,101,9,4,7,2466,807,354,79,406,438,403,822.0,3.88,1.48,4.8,1.08,0.256,P,50,130,7.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hansoer01,11,Erik Hanson,89,84,245,238,26,5,0,4666,1604,717,139,504,1175,776,1555.3,4.15,1.36,6.8,2.33,0.267,P,136,163,14.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
hardeme01,20,Mel Harder,223,186,582,433,181,25,23,10279,3706,1447,161,1118,1160,1714,3426.3,3.8,1.41,3.05,1.04,0.271,P,209,734,45.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N
harderi01,10,Rich Harden,59,38,170,160,2,1,0,2785,781,388,105,422,949,420,928.3,3.76,1.3,9.2,2.25,0.228,P,66,73,8.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hargast01,14,Steve Hargan,87,107,354,215,56,17,4,4896,1593,711,125,614,891,810,1632.0,3.92,1.35,4.91,1.45,0.254,P,130,272,27.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
harnipe01,15,Pete Harnisch,111,103,321,318,24,11,0,5877,1822,846,223,716,1368,926,1959.0,3.89,1.3,6.28,1.91,0.245,P,119,167,14.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
harpeha01,10,Harry Harper,57,76,219,171,66,12,5,3768,1100,400,26,582,623,531,1256.0,2.87,1.34,4.46,1.07,0.24,P,40,240,29.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
harrige01,11,Gene Harris,12,18,183,7,0,0,26,723,246,126,21,138,170,145,241.0,4.71,1.59,6.35,1.23,0.267,P,17,38,3.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
harrigr01,18,Greg Harris,74,90,703,98,4,0,54,4401,1329,601,129,652,1141,689,1467.0,3.69,1.35,7.0,1.75,0.243,P,101,228,32.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
harrimi01,11,Mickey Harris,59,71,271,109,42,2,21,3150,1097,488,79,455,534,560,1050.0,4.18,1.48,4.58,1.17,0.262,P,40,151,8.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
harrisl01,10,Slim Harriss,95,135,349,228,89,7,16,5251,1963,827,75,630,644,1006,1750.3,4.25,1.48,3.31,1.02,0.279,P,35,521,26.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
harshja01,12,Jack Harshman,69,65,217,155,61,12,7,3508,1025,455,96,539,741,508,1169.3,3.5,1.34,5.7,1.37,0.23,P,25,175,8.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hasslan01,18,Andy Hassler,44,71,387,112,26,5,29,3370,1125,478,67,520,630,562,1123.3,3.83,1.46,5.05,1.21,0.264,P,41,195,12.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
havenbr01,10,Brad Havens,24,37,205,61,6,2,3,1772,624,316,76,246,370,336,590.7,4.81,1.47,5.64,1.5,0.272,P,21,65,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hawkian01,11,Andy Hawkins,84,91,280,249,27,10,0,4675,1574,731,152,612,706,815,1558.3,4.22,1.4,4.08,1.15,0.265,P,105,186,9.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hawlepi01,10,Pink Hawley,167,179,393,344,297,11,3,9038,3334,1326,61,974,868,1927,3012.7,3.96,1.43,2.59,0.89,0.277,P,129,688,70.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hayneji01,10,Jimmy Haynes,63,89,227,203,2,1,1,3602,1358,717,148,601,762,778,1200.7,5.37,1.63,5.71,1.27,0.29,P,75,166,15.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
haynejo01,14,Joe Haynes,76,82,379,147,53,5,21,4743,1672,704,95,620,475,823,1581.0,4.01,1.45,2.7,0.77,0.268,P,83,283,13.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
healyjo01,10,Egyptian Healy,78,136,227,222,208,9,0,5625,1920,799,63,599,822,1270,1875.0,3.84,1.34,3.95,1.37,0.257,P,57,342,61.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hearnji01,14,Jim Hearn,109,89,396,229,63,10,8,5111,1661,721,157,655,669,847,1703.7,3.81,1.36,3.53,1.02,0.251,P,106,355,22.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
heatone01,14,Neal Heaton,80,96,382,202,22,6,10,4521,1589,732,163,524,699,804,1507.0,4.37,1.4,4.17,1.33,0.273,P,68,189,13.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
heimafr01,14,Fred Heimach,62,69,296,127,56,5,7,3866,1510,639,64,360,334,755,1288.7,4.46,1.45,2.33,0.93,0.286,P,67,378,13.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
heintke01,14,Ken Heintzelman,77,98,319,183,66,18,10,4505,1540,656,100,630,564,746,1501.7,3.93,1.45,3.38,0.9,0.263,P,37,267,7.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
helliri01,15,Rick Helling,93,81,301,234,10,4,0,4579,1540,793,247,562,1058,842,1526.3,4.68,1.38,6.24,1.88,0.263,P,54,120,11.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hemmige01,11,George Hemming,91,82,204,168,156,7,6,4763,1795,800,55,690,362,1120,1587.7,4.53,1.57,2.05,0.52,0.279,P,81,330,31.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hendrcl01,10,Claude Hendrix,144,116,360,257,184,27,17,7114,2123,698,41,697,1092,910,2371.3,2.65,1.19,4.14,1.57,0.238,P,77,724,32.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hendrma01,11,Mark Hendrickson,58,74,328,166,5,2,1,3507,1361,653,145,345,666,723,1169.0,5.03,1.46,5.13,1.93,0.291,P,63,167,7.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
henketo01,14,Tom Henke,41,42,642,0,0,0,311,2369,607,234,64,255,861,252,789.7,2.67,1.09,9.81,3.38,0.211,P,43,67,2.0,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,N
hennemi01,11,Mike Henneman,57,42,561,0,0,0,193,2198,686,261,47,271,533,301,732.7,3.21,1.31,6.55,1.97,0.249,P,55,83,9.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
henrybi01,18,Bill Henry,46,50,527,44,12,2,90,2739,842,331,89,296,621,386,913.0,3.26,1.25,6.12,2.1,0.24,P,48,115,5.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
henrydo01,12,Doug Henry,34,42,582,0,0,0,82,1997,611,310,83,341,541,346,665.7,4.19,1.43,7.31,1.59,0.245,P,49,59,6.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
henrydw01,12,Dwayne Henry,14,15,256,1,0,0,14,1004,298,173,26,216,275,184,334.7,4.65,1.54,7.39,1.27,0.241,P,21,27,4.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hentgpa01,14,Pat Hentgen,131,112,344,306,34,10,1,6226,2111,996,269,775,1290,1076,2075.3,4.32,1.39,5.59,1.66,0.264,P,131,237,14.0,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
herbera01,15,Ray Herbert,104,107,407,236,68,13,15,5644,2000,839,167,571,864,927,1881.3,4.01,1.37,4.13,1.51,0.27,P,126,389,13.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
herbero01,10,Ron Herbel,42,37,331,79,11,3,16,2682,945,380,81,285,447,442,894.0,3.83,1.38,4.5,1.57,0.269,P,63,188,11.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
heredfe01,12,Felix Heredia,28,19,511,2,0,0,6,1375,448,225,45,232,351,259,458.3,4.42,1.48,6.89,1.51,0.255,P,21,36,4.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
heredgi01,11,Gil Heredia,57,51,267,128,4,0,4,2862,1079,473,115,221,547,523,954.0,4.46,1.36,5.16,2.48,0.285,P,63,142,5.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hergema01,14,Matt Herges,43,35,567,4,0,0,34,2073,735,300,66,257,473,335,691.0,3.91,1.44,6.16,1.84,0.275,P,32,88,6.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hermadu01,13,Dustin Hermanson,73,78,357,180,4,2,56,3849,1285,600,160,460,874,675,1283.0,4.21,1.36,6.13,1.9,0.263,P,89,141,12.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hernali01,22,Livan Hernandez,178,177,519,474,50,9,1,9567,3525,1572,362,1066,1976,1686,3189.0,4.44,1.44,5.58,1.85,0.285,P,211,601,15.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,N
hernaor01,10,Orlando Hernandez,90,65,219,211,9,2,2,3944,1181,604,177,479,1086,641,1314.7,4.13,1.26,7.43,2.27,0.239,P,101,171,4.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hernara01,11,Ramon Hernandez,23,15,337,0,0,0,46,1291,399,145,23,135,255,158,430.3,3.03,1.24,5.33,1.89,0.244,P,13,78,5.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hernaro01,20,Roberto Hernandez,67,71,1010,3,0,0,326,3214,1002,411,96,462,945,475,1071.3,3.45,1.37,7.94,2.05,0.247,P,53,127,17.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
hernawi01,14,Willie Hernandez,70,63,744,11,0,0,147,3134,952,392,97,349,788,431,1044.7,3.38,1.25,6.79,2.26,0.245,P,58,169,4.0,0.98,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,N
hernaxa01,11,Xavier Hernandez,40,35,463,7,0,0,35,2013,621,291,67,266,562,324,671.0,3.9,1.32,7.54,2.11,0.244,P,40,64,2.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
herriar01,11,Art Herring,34,38,199,56,25,3,13,2093,754,335,41,284,243,401,697.7,4.32,1.49,3.13,0.86,0.27,P,33,153,6.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hershor01,18,Orel Hershiser,204,150,510,466,68,25,5,9391,2939,1211,235,1007,2014,1366,3130.3,3.48,1.26,5.79,2.0,0.248,P,332,569,51.0,0.95,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,N
heskejo01,13,Joe Hesketh,60,47,339,114,4,2,21,2885,947,404,85,378,726,469,961.7,3.78,1.38,6.79,1.92,0.259,P,47,124,16.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hessot01,10,Otto Hess,70,90,198,165,129,18,5,4254,1355,469,25,448,580,663,1418.0,2.98,1.27,3.68,1.29,0.253,P,96,380,30.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hevinjo02,14,Joe Heving,76,48,430,40,17,3,63,3116,1136,450,64,380,429,559,1038.7,3.9,1.46,3.72,1.13,0.272,P,77,255,19.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
higbeki01,15,Kirby Higbe,118,101,418,238,98,11,24,5857,1763,800,117,979,971,909,1952.3,3.69,1.4,4.48,0.99,0.236,P,92,285,11.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
hildeor01,10,Oral Hildebrand,83,78,258,182,80,9,13,4292,1490,692,99,623,527,781,1430.7,4.35,1.48,3.32,0.85,0.263,P,52,236,10.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
hillca01,11,Carmen Hill,49,33,147,85,47,5,8,2361,769,301,38,267,264,369,787.0,3.44,1.32,3.02,0.99,0.252,P,29,188,12.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hillejo01,15,John Hiller,87,76,545,43,13,6,125,3726,1040,391,110,535,1036,438,1242.0,2.83,1.27,7.51,1.94,0.228,P,45,136,8.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
hillke01,17,Ken Hill,117,109,332,315,19,8,0,5919,1938,891,162,852,1181,977,1973.0,4.06,1.41,5.39,1.39,0.26,P,183,347,15.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
hitchst01,15,Sterling Hitchcock,74,76,281,200,10,2,3,3857,1374,685,181,471,997,738,1285.7,4.8,1.44,6.98,2.12,0.273,P,36,136,10.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
hoeftbi01,18,Billy Hoeft,97,101,505,200,75,17,33,5542,1820,809,173,685,1140,883,1847.3,3.94,1.36,5.55,1.66,0.253,P,87,249,17.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
hoernjo01,16,Joe Hoerner,39,34,493,0,0,0,99,1688,519,187,50,181,412,213,562.7,2.99,1.24,6.59,2.28,0.245,P,19,57,8.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
hoffmtr01,19,Trevor Hoffman,61,75,1035,0,0,0,601,3268,846,347,100,307,1133,378,1089.3,2.87,1.06,9.36,3.69,0.211,P,66,83,4.0,0.97,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,Y
